,MESH:D005923,MESH:D009503,MESH:D016115,MESH:D018476,MESH:C567059,MESH:D010198,MESH:D007898,MESH:C574275,MESH:D001249,MESH:C535836,MESH:D020149,MESH:D009325,MESH:D001943,MESH:D006943,MESH:D013612,MESH:D014517,MESH:D001281,MESH:C537758,MESH:D010391,MESH:D002538,MESH:D058489,MESH:D012770,MESH:D009205,MESH:D018500,MESH:D009374,MESH:C567064,MESH:D007805,MESH:D006332,MESH:D007035,MESH:D009389,MESH:C535531,MESH:D009767,MESH:D000037,MESH:D001002,MESH:D007634,MESH:C535575,MESH:D010212,MESH:D018281,MESH:C566381,MESH:D000544,MESH:D016535,MESH:D005334,MESH:D004830,MESH:D009765,OMIM:613721,MESH:D046628,MESH:D012128,MESH:D005922,MESH:D001927,MESH:D054559,MESH:D001157,MESH:D012220,MESH:C535504,MESH:D066126,MESH:D001254,MESH:D016108,MESH:D006527,MESH:D052496,MESH:D019964,MESH:C566899,MESH:D008268,MESH:D020258,MESH:D000647,MESH:D010300,MESH:D012829,MESH:D006528,MESH:D012131,MESH:D013927,MESH:D008106,MESH:D058447,MESH:D001171,MESH:D001724,MESH:D018754,MESH:D006330,MESH:D020261,MESH:D004443,MESH:D016301,OMIM:168600,OMIM:256600,MESH:D009393,MESH:D006519,MESH:D007674,OMIM:606771,MESH:D003248,MESH:D055963,MESH:D009362,MESH:D002779,MESH:D010922,MESH:D006501,MESH:D001847,MESH:D006967,MESH:D016410,MESH:D009101,MESH:D055501,MESH:D014424,MESH:D056486,MESH:D018879,MESH:D020642,MESH:D060050,MESH:D019969
MESH:D000647,0.9999983,0.9999969,0.99994105,0.99999404,0.9999678,0.99999785,0.9999967,-0.97172767,0.99998695,0.99998105,0.99999523,0.9999952,0.99997944,0.99999815,-0.9947088,0.99999255,0.9999989,0.9993693,0.9999967,0.9999958,0.99998283,0.9999961,0.99999493,0.9999892,0.9999889,0.99976313,0.9999726,0.9999938,0.99999195,0.99999636,0.9999882,0.9999942,0.99998665,0.99999267,0.9999964,0.99999523,0.9999965,0.9999968,0.9999409,0.99998146,0.9999963,0.99999464,0.9999932,0.9999914,-0.9980844,-0.9986327,0.99999404,0.99999785,0.9999944,0.9999281,0.99996924,0.99999565,0.9944516,0.9999696,0.9999971,0.9999496,0.999997,0.999987,0.9999826,0.99956703,0.9999952,0.99999255,1.0000001,0.99999386,0.99999666,0.99998516,0.99999505,0.9999933,0.9999811,0.99995947,0.99999607,0.99999577,0.9999972,0.9999977,0.99999374,0.9999925,0.99996185,0.9999875,-0.99944764,0.999996,0.9999966,0.99998915,0.99996424,0.9999952,0.9999944,0.9999824,0.9999918,0.99999654,0.9999977,0.9999802,0.9999911,0.99999607,0.9999957,-0.9985579,0.9999904,0.99999166,0.99999565,0.9999913,0.9999967,0.99998987
MESH:D010300,0.999993,0.99999076,0.999954,0.99998516,0.9999388,0.9999857,0.9999974,-0.97179985,0.99999577,0.9999754,0.99999595,0.9999972,0.99999213,0.9999954,-0.99472326,0.99997574,0.9999912,0.99933785,0.99998766,0.9999849,0.9999598,0.99998164,0.99998915,0.9999729,0.9999921,0.99971646,0.99994296,0.9999987,0.99999714,0.9999825,0.9999674,0.99998134,0.9999649,0.99999034,0.9999852,0.99999475,0.9999941,0.9999963,0.99990374,0.9999927,0.9999918,0.9999978,0.999995,0.9999994,-0.99805063,-0.9984853,0.99999404,0.99998945,0.9999944,0.99989396,0.99994284,0.999993,0.9942324,0.9999763,0.99999267,0.9999158,0.9999961,0.9999662,0.9999894,0.99956197,0.9999799,0.9999973,0.99999386,1.0,0.99999225,0.99999493,0.9999888,0.9999955,0.99999154,0.9999645,0.99999785,0.9999815,0.9999948,0.9999921,0.99999475,0.99999094,0.99993634,0.99996847,-0.99937433,0.999991,0.999992,0.99999404,0.9999595,0.9999912,0.9999778,0.9999924,0.9999953,0.9999909,0.99999803,0.9999534,0.9999959,0.99999017,0.99999684,-0.99845546,0.99998814,0.999996,0.99998885,0.99998355,0.99999255,0.99999744
MESH:D012829,0.99999905,0.9999959,0.9999257,0.99999416,0.9999606,0.9999927,0.99999803,-0.97184414,0.9999886,0.99998677,0.9999987,0.9999961,0.9999785,0.99999714,-0.9947888,0.9999891,0.99999624,0.99940866,0.99999434,0.9999968,0.99998295,0.9999938,0.9999995,0.99998695,0.9999929,0.9997586,0.9999713,0.9999951,0.9999929,0.9999915,0.9999826,0.9999929,0.9999837,0.9999892,0.99999523,0.99999654,0.9999967,0.99999833,0.9999289,0.9999815,0.99999946,0.99999624,0.99998623,0.9999917,-0.99806976,-0.99864733,0.99999344,0.99999624,0.9999944,0.9999204,0.9999586,0.9999913,0.99444366,0.99996006,0.9999932,0.99994385,0.9999992,0.99998325,0.99998873,0.99958754,0.99999475,0.99999154,0.99999666,0.99999225,1.0,0.9999855,0.99999404,0.9999957,0.9999817,0.9999444,0.9999957,0.99999493,0.9999994,0.99999857,0.9999971,0.9999893,0.9999551,0.99998456,-0.9994238,0.99999046,1.0000001,0.9999876,0.9999612,0.9999927,0.99999154,0.9999858,0.9999962,0.9999998,0.9999964,0.9999769,0.9999929,0.99999654,0.9999968,-0.9985842,0.9999938,0.999988,0.9999919,0.99999505,0.99999976,0.9999861
MESH:D006528,0.99998724,0.9999862,0.99994826,0.9999689,0.999916,0.99997413,0.99999374,-0.9722403,0.99999905,0.9999743,0.99999225,0.99999595,0.999999,0.99998903,-0.99483097,0.9999675,0.99998206,0.99930733,0.99997485,0.9999741,0.99994904,0.9999696,0.9999826,0.999962,0.99999475,0.99968016,0.99992216,0.9999964,0.9999978,0.99997205,0.99994975,0.9999688,0.99995065,0.99998116,0.99997413,0.9999934,0.99999136,0.99999225,0.99987537,0.99999726,0.9999863,0.9999958,0.9999904,0.99999774,-0.9981506,-0.9984835,0.9999922,0.999982,0.9999919,0.99987215,0.9999187,0.9999899,0.99405354,0.9999751,0.9999887,0.9998916,0.9999915,0.99995,0.99998266,0.9995311,0.99996984,0.99999654,0.99998516,0.99999493,0.9999855,0.9999999,0.99998677,0.999996,0.99999946,0.9999408,0.9999949,0.9999704,0.9999893,0.99998844,0.9999933,0.99998635,0.999918,0.99994916,-0.99937975,0.9999875,0.9999848,0.9999942,0.99993354,0.99997985,0.9999679,0.9999974,0.99999386,0.9999831,0.99999404,0.9999372,0.9999983,0.999985,0.99999446,-0.9984193,0.99998116,0.99999595,0.99997574,0.9999733,0.999985,0.99999654
MESH:D012131,0.9999967,0.9999913,0.99993664,0.9999872,0.9999509,0.9999924,0.99999446,-0.9721392,0.9999901,0.9999766,0.9999949,0.9999937,0.999983,0.99999726,-0.99490935,0.99998784,0.9999932,0.9993443,0.9999874,0.9999886,0.9999774,0.9999926,0.9999929,0.99998325,0.9999952,0.99973184,0.9999639,0.9999924,0.99999374,0.99999154,0.9999817,0.99998784,0.9999793,0.9999926,0.9999886,0.99999785,0.99999887,0.9999967,0.9999208,0.99998736,0.99999577,0.9999943,0.99999267,0.9999893,-0.9981195,-0.9986478,0.9999976,0.99999666,0.9999979,0.9999046,0.9999523,0.9999897,0.9943043,0.99997723,0.9999913,0.9999306,0.99999547,0.9999756,0.9999837,0.9995336,0.9999925,0.99999475,0.99999505,0.9999888,0.99999404,0.99998677,1.0000001,0.9999947,0.999985,0.99993944,0.99999624,0.99999255,0.99999565,0.99999636,0.9999963,0.9999959,0.99994534,0.9999798,-0.9994713,0.9999975,0.9999935,0.9999943,0.99994904,0.99998647,0.99998885,0.99998856,0.99999297,0.9999934,0.9999943,0.9999744,0.999993,0.99999887,0.99999654,-0.99852467,0.99999446,0.9999884,0.99999243,0.9999924,0.9999943,0.9999896
MESH:D013927,0.999996,0.99999285,0.9999353,0.9999835,0.99993813,0.99998546,0.9999989,-0.97221416,0.9999968,0.9999813,0.99999857,0.99999934,0.99999255,0.9999968,-0.9949232,0.99998,0.9999903,0.999344,0.9999875,0.99998707,0.9999683,0.999984,0.99999374,0.9999776,0.99999833,0.99971247,0.9999488,0.99999887,0.99999833,0.9999832,0.9999673,0.99998516,0.999968,0.99998635,0.9999873,0.99999845,0.99999815,0.99999875,0.99989986,0.9999938,0.9999969,0.9999993,0.99999064,0.9999974,-0.99808604,-0.9985634,0.9999975,0.99999124,0.9999968,0.99989414,0.9999363,0.99999243,0.99419385,0.9999722,0.9999935,0.99991727,0.9999985,0.9999678,0.9999883,0.9995663,0.99998534,0.99999756,0.9999933,0.9999955,0.9999957,0.999996,0.9999947,0.99999994,0.9999943,0.99993974,0.9999987,0.99998546,0.99999756,0.99999684,0.99999917,0.99999,0.9999333,0.9999675,-0.9994082,0.9999917,0.9999953,0.9999953,0.99995,0.9999899,0.99998194,0.9999953,0.9999989,0.9999943,0.999998,0.9999586,0.99999946,0.99999446,0.9999993,-0.99847156,0.9999915,0.999993,0.9999856,0.9999871,0.9999951,0.99999464
MESH:D008106,0.9999836,0.9999831,0.9999443,0.9999625,0.99990815,0.9999694,0.99999094,-0.97241277,0.9999975,0.9999711,0.9999893,0.99999386,0.9999993,0.99998605,-0.9948987,0.9999634,0.9999771,0.99928725,0.9999702,0.999969,0.99994445,0.99996454,0.9999785,0.9999583,0.9999936,0.99966663,0.999915,0.999994,0.99999595,0.9999674,0.999943,0.9999649,0.9999447,0.99997586,0.99996984,0.9999911,0.9999892,0.9999894,0.99986565,0.9999969,0.9999836,0.9999933,0.9999876,0.99999505,-0.9981649,-0.99847895,0.99999034,0.999978,0.9999894,0.9998645,0.99990964,0.9999876,0.993986,0.9999743,0.9999863,0.9998834,0.9999883,0.999944,0.99997765,0.9995242,0.9999656,0.99999475,0.9999811,0.99999154,0.9999817,0.99999946,0.999985,0.9999943,1.0000001,0.9999314,0.9999924,0.999966,0.99998575,0.99998593,0.9999912,0.9999828,0.9999098,0.99994165,-0.9993826,0.9999853,0.99998087,0.9999927,0.99992543,0.999976,0.99996364,0.9999966,0.99999136,0.9999788,0.99999124,0.99993104,0.99999744,0.9999819,0.9999921,-0.9983897,0.9999771,0.99999386,0.99997026,0.999968,0.99998075,0.999995
MESH:D058447,0.9999478,0.9999452,0.9999746,0.9999616,0.999927,0.99995875,0.99995023,-0.9701563,0.9999425,0.99992204,0.9999459,0.999947,0.99993813,0.99995464,-0.99420816,0.9999371,0.9999582,0.9993447,0.9999588,0.99994534,0.99991626,0.9999477,0.9999373,0.99994105,0.99993056,0.9997572,0.9999144,0.99995136,0.99994755,0.9999514,0.9999476,0.9999453,0.9999349,0.9999641,0.99994946,0.9999433,0.99994534,0.9999486,0.99990934,0.99994004,0.9999399,0.99994946,0.9999669,0.9999558,-0.9978321,-0.9982751,0.9999463,0.99995035,0.99994767,0.99988425,0.9999433,0.9999549,0.9945902,0.9999565,0.99995273,0.999903,0.99994826,0.9999385,0.9999515,0.9995719,0.99993753,0.99995244,0.99995947,0.9999645,0.9999444,0.9999408,0.99993944,0.99993974,0.9999314,0.9999998,0.9999539,0.9999441,0.99994767,0.9999412,0.99994016,0.99995875,0.99992627,0.99995,-0.99923813,0.9999544,0.9999445,0.9999474,0.99996996,0.99996156,0.99993926,0.9999337,0.9999399,0.9999445,0.9999556,0.9999219,0.99993974,0.9999438,0.9999487,-0.9983575,0.9999424,0.99995536,0.9999679,0.999942,0.9999469,0.999959
MESH:D001171,0.9999969,0.99999225,0.99994737,0.9999878,0.99994206,0.99998933,0.999999,-0.97202075,0.9999969,0.99997735,0.99999857,0.99999857,0.999992,0.9999989,-0.99484783,0.9999812,0.99999326,0.99933773,0.999989,0.999988,0.9999676,0.9999876,0.99999326,0.9999779,0.9999972,0.99971694,0.9999517,0.9999991,0.9999988,0.999987,0.99997354,0.99998564,0.9999709,0.99999326,0.99998784,0.9999992,0.99999905,0.9999994,0.9999073,0.9999945,0.99999636,0.9999996,0.99999595,0.9999981,-0.9980687,-0.9985457,0.99999905,0.99999416,0.9999991,0.999895,0.9999447,0.9999928,0.9942251,0.99997973,0.99999356,0.9999199,0.9999987,0.99997,0.99999106,0.999552,0.9999867,0.9999993,0.99999607,0.99999785,0.9999957,0.9999949,0.99999624,0.9999987,0.9999924,0.9999539,1.0000002,0.99998754,0.99999774,0.9999961,0.99999875,0.9999954,0.9999378,0.9999739,-0.9994132,0.99999535,0.99999523,0.99999785,0.99995667,0.9999914,0.99998325,0.999995,0.9999981,0.9999945,0.99999875,0.99996215,0.9999981,0.9999967,0.9999998,-0.99847364,0.9999945,0.9999946,0.99999195,0.9999902,0.9999962,0.9999971
MESH:D001724,0.9999959,0.9999933,0.9999221,0.99999577,0.9999797,0.99999815,0.99998957,-0.97157115,0.9999745,0.9999831,0.9999899,0.99998665,0.9999619,0.99999285,-0.9947208,0.99999654,0.9999966,0.9994307,0.99999565,0.9999977,0.9999936,0.9999993,0.99999505,0.99999505,0.99998206,0.9998003,0.99998784,0.9999839,0.9999819,0.99999774,0.99999505,0.99999636,0.99999547,0.99998695,0.9999975,0.99998933,0.9999917,0.9999911,0.999957,0.99996626,0.9999948,0.9999859,0.99998134,0.99997866,-0.9980809,-0.9987295,0.9999867,0.9999968,0.9999877,0.99994427,0.9999773,0.9999881,0.994656,0.9999551,0.9999907,0.9999667,0.9999919,0.99999404,0.99997663,0.9995896,0.9999996,0.9999816,0.99999577,0.9999815,0.99999493,0.9999704,0.99999255,0.99998546,0.999966,0.9999441,0.99998754,0.9999998,0.99999356,0.99999505,0.99998784,0.9999865,0.99997246,0.9999947,-0.9994625,0.9999903,0.9999952,0.999978,0.9999641,0.99999005,0.99999815,0.99996984,0.9999845,0.999996,0.99998987,0.9999921,0.9999812,0.9999944,0.99998856,-0.9986355,0.99998796,0.99997896,0.99999356,0.9999935,0.9999947,0.999975
MESH:D018754,0.9999994,0.9999955,0.99993277,0.9999929,0.99995536,0.9999926,0.99999917,-0.9719041,0.9999921,0.999985,0.9999997,0.9999977,0.99998343,0.9999986,-0.9948101,0.99998754,0.999996,0.99938864,0.99999326,0.999995,0.999979,0.9999928,0.9999986,0.99998486,0.9999953,0.9997463,0.99996614,0.99999744,0.99999565,0.999991,0.9999807,0.9999913,0.9999807,0.9999914,0.99999374,0.9999983,0.9999984,0.9999996,0.999923,0.9999865,0.9999992,0.99999815,0.99999,0.9999945,-0.9980708,-0.9986182,0.9999961,0.99999654,0.9999969,0.999913,0.9999549,0.99999225,0.99437666,0.999967,0.9999939,0.99993706,0.9999999,0.99998,0.9999907,0.999577,0.99999326,0.99999475,0.9999972,0.9999948,0.9999994,0.9999893,0.99999565,0.99999756,0.99998575,0.99994767,0.99999774,0.99999356,1.0,0.99999875,0.99999845,0.9999922,0.99995047,0.99998224,-0.9994217,0.99999285,0.9999994,0.9999916,0.9999605,0.99999285,0.99998975,0.9999897,0.99999785,0.9999991,0.9999979,0.99997324,0.99999547,0.9999976,0.9999986,-0.998553,0.999995,0.9999909,0.99999297,0.99999464,0.9999997,0.9999902
MESH:D006330,0.9999992,0.99999833,0.99992925,0.9999901,0.99996126,0.9999941,0.99999803,-0.97197837,0.9999901,0.99998826,0.99999774,0.99999744,0.99998236,0.9999972,-0.99479514,0.9999924,0.9999968,0.99938804,0.99999374,0.9999959,0.9999847,0.9999937,0.99999785,0.99998873,0.9999939,0.99975663,0.9999695,0.99999523,0.9999942,0.99999344,0.99998224,0.9999925,0.9999846,0.99998814,0.99999547,0.99999744,0.99999785,0.99999815,0.99993044,0.9999838,0.9999989,0.99999624,0.99998873,0.99999195,-0.99813473,-0.9986688,0.99999446,0.999997,0.9999948,0.9999241,0.9999592,0.99999535,0.99441266,0.99996346,0.99999666,0.9999447,0.9999986,0.99998415,0.99998343,0.9995721,0.9999951,0.9999928,0.9999977,0.9999921,0.99999857,0.99998844,0.99999636,0.99999684,0.99998593,0.9999412,0.9999961,0.99999505,0.99999875,0.99999994,0.99999696,0.99999005,0.99995726,0.99998194,-0.9994491,0.9999943,0.9999984,0.99998933,0.99995375,0.99999195,0.9999937,0.9999869,0.9999952,0.9999982,0.9999978,0.9999777,0.99999493,0.9999968,0.9999972,-0.9985772,0.99999076,0.99999166,0.9999903,0.99999124,0.9999978,0.9999883
MESH:D020261,0.9999971,0.99999166,0.99993366,0.99998695,0.99993956,0.9999868,0.9999986,-0.9721735,0.999996,0.9999798,0.9999995,0.99999815,0.9999893,0.999998,-0.9949255,0.99998075,0.9999913,0.9993539,0.9999872,0.9999884,0.9999697,0.9999872,0.9999957,0.9999775,0.999999,0.99971426,0.9999533,0.9999983,0.999998,0.99998486,0.99997145,0.99998564,0.9999706,0.99999017,0.9999874,0.9999996,0.9999989,0.9999995,0.99990267,0.99999285,0.9999978,0.9999992,0.99999094,0.9999962,-0.99807066,-0.99857986,0.9999984,0.9999932,0.99999845,0.9998923,0.9999393,0.99998975,0.9942206,0.9999729,0.9999911,0.9999186,0.9999989,0.9999689,0.9999919,0.9995584,0.99998766,0.99999756,0.99999374,0.99999475,0.9999971,0.9999933,0.9999963,0.99999917,0.9999912,0.99994016,0.99999875,0.99998784,0.99999845,0.99999696,1.0,0.9999927,0.9999345,0.9999725,-0.99941707,0.9999924,0.99999666,0.9999958,0.99995214,0.99998885,0.9999828,0.9999951,0.99999946,0.9999959,0.9999971,0.9999625,0.99999815,0.99999696,0.9999995,-0.99849623,0.99999577,0.9999909,0.999989,0.9999921,0.999997,0.9999931
MESH:D004443,0.9999931,0.99998564,0.9999581,0.99998695,0.99994296,0.99998987,0.9999913,-0.9717554,0.99999094,0.99996984,0.99999195,0.99999005,0.9999835,0.99999505,-0.99474865,0.99998087,0.9999917,0.99934924,0.9999823,0.99998266,0.9999656,0.9999884,0.9999873,0.9999748,0.99999166,0.9997284,0.99995357,0.9999913,0.9999939,0.99998826,0.9999793,0.9999789,0.9999728,0.99999857,0.99998134,0.9999954,0.9999956,0.9999937,0.99991536,0.9999888,0.9999893,0.9999926,0.9999967,0.99999017,-0.9981016,-0.9985661,0.9999951,0.9999945,0.9999974,0.99989146,0.99995184,0.9999863,0.9943177,0.9999859,0.99998635,0.99991924,0.999992,0.9999675,0.99998903,0.9995155,0.9999849,0.9999951,0.9999925,0.99999094,0.9999893,0.99998635,0.9999959,0.99999,0.9999828,0.99995875,0.9999954,0.9999865,0.9999922,0.99999005,0.9999927,1.0,0.9999425,0.99997896,-0.99943274,0.9999972,0.9999888,0.99999505,0.9999535,0.99998206,0.99998116,0.9999892,0.99999005,0.9999887,0.99999183,0.999966,0.99999005,0.99999607,0.99999475,-0.9985069,0.9999939,0.9999897,0.999996,0.9999911,0.9999908,0.9999915
MESH:D016301,0.9999578,0.9999676,0.99989533,0.9999641,0.99999326,0.9999745,0.9999442,-0.9703559,0.9999205,0.99996877,0.9999425,0.9999405,0.99990255,0.9999457,-0.99402416,0.99998295,0.9999709,0.9995471,0.9999675,0.99997425,0.9999847,0.99997187,0.9999569,0.99997765,0.99992424,0.9998949,0.999981,0.999934,0.99993217,0.99997777,0.9999812,0.99996275,0.9999888,0.9999464,0.99997187,0.9999403,0.99994326,0.9999432,0.99999046,0.9999007,0.9999502,0.9999357,0.9999366,0.9999286,-0.99825746,-0.9988659,0.99992967,0.999965,0.99993455,0.99998635,0.9999934,0.99996126,0.99527097,0.9998915,0.99996084,0.9999905,0.99994695,0.99998844,0.9999204,0.99958324,0.9999716,0.9999268,0.99996185,0.99993634,0.9999551,0.999918,0.99994534,0.9999333,0.9999098,0.99992627,0.9999378,0.99997246,0.99995047,0.99995726,0.9999345,0.9999425,1.0000001,0.9999798,-0.99944496,0.99995303,0.9999558,0.9999171,0.999931,0.9999506,0.9999801,0.99990857,0.999929,0.9999578,0.9999487,0.99998486,0.99992883,0.999948,0.99993855,-0.9988535,0.99993086,0.999944,0.99995875,0.999949,0.99995327,0.9999205
OMIM:168600,0.9999861,0.99998164,0.9999152,0.9999941,0.999986,0.99999404,0.9999754,-0.97107387,0.9999563,0.99997,0.99997663,0.9999702,0.9999384,0.99998146,-0.9945002,0.99999106,0.99999094,0.99945843,0.99998814,0.99999195,0.9999893,0.9999962,0.9999852,0.99998724,0.9999638,0.99982315,0.9999927,0.99996835,0.999966,0.9999942,0.9999988,0.9999876,0.9999959,0.99998367,0.9999895,0.99997544,0.99997824,0.99997795,0.9999721,0.9999454,0.9999818,0.999971,0.99997085,0.9999628,-0.9980522,-0.9987584,0.99997145,0.9999904,0.999975,0.99994874,0.9999891,0.9999743,0.9948534,0.9999406,0.9999769,0.9999734,0.99997926,0.99999344,0.99996746,0.99956906,0.99999374,0.99996585,0.9999875,0.99996847,0.99998456,0.99994916,0.9999798,0.9999675,0.99994165,0.99995,0.9999739,0.9999947,0.99998224,0.99998194,0.9999725,0.99997896,0.9999798,1.0000001,-0.99946684,0.9999802,0.99998504,0.9999616,0.9999644,0.99997884,0.9999924,0.99995023,0.99996847,0.9999868,0.9999758,0.9999949,0.99996173,0.9999846,0.9999741,-0.99871707,0.9999793,0.99996454,0.9999918,0.9999892,0.9999852,0.99995804
OMIM:256600,-0.99944675,-0.9994483,-0.9991923,-0.99939215,-0.99946225,-0.9994596,-0.9994048,0.9755091,-0.99939156,-0.99937457,-0.99940866,-0.99940646,-0.9993679,-0.9994275,0.9942315,-0.99949825,-0.99945515,-0.99832207,-0.9994027,-0.99944276,-0.9994871,-0.9994816,-0.99943614,-0.9994095,-0.999421,-0.9990299,-0.99949265,-0.9993873,-0.99940485,-0.9994903,-0.99949664,-0.99942404,-0.9994918,-0.9994391,-0.9994314,-0.9994377,-0.9994436,-0.9994184,-0.9994731,-0.9993761,-0.999429,-0.9994026,-0.9994241,-0.9993743,0.99866533,0.9994017,-0.9994253,-0.99947536,-0.9994356,-0.99939287,-0.9994856,-0.99941903,-0.9933953,-0.9993451,-0.9994306,-0.99943876,-0.9994159,-0.9994738,-0.9993161,-0.9982624,-0.99948627,-0.999405,-0.99944764,-0.99937433,-0.9994238,-0.99937975,-0.9994713,-0.9994082,-0.9993826,-0.99923813,-0.9994132,-0.9994625,-0.9994217,-0.9994491,-0.99941707,-0.99943274,-0.99944496,-0.99946684,1.0,-0.99947155,-0.9994219,-0.9994193,-0.99919575,-0.9993694,-0.9994894,-0.999387,-0.99939543,-0.9994281,-0.9994112,-0.9995258,-0.9994009,-0.9994632,-0.99941796,0.9989266,-0.9994278,-0.9994197,-0.99942684,-0.9994392,-0.99942166,-0.99938095
MESH:D009393,0.99999493,0.999992,0.9999527,0.9999856,0.99995446,0.99999416,0.9999928,-0.97189087,0.9999899,0.99997514,0.9999916,0.99999243,0.9999844,0.99999547,-0.99473065,0.9999889,0.9999952,0.9993359,0.9999871,0.9999872,0.9999746,0.9999916,0.9999885,0.99998194,0.9999909,0.9997403,0.9999603,0.99999124,0.99999344,0.9999936,0.9999832,0.99998456,0.99997985,0.99999464,0.99998754,0.9999956,0.9999966,0.9999941,0.9999283,0.9999866,0.9999911,0.99999267,0.999997,0.99999,-0.9981669,-0.9986263,0.99999464,0.99999654,0.99999595,0.9999107,0.99996036,0.9999934,0.9943466,0.9999811,0.9999935,0.99993306,0.999993,0.99997663,0.9999799,0.9995157,0.99998957,0.9999942,0.999996,0.999991,0.99999046,0.9999875,0.9999975,0.9999917,0.9999853,0.9999544,0.99999535,0.9999903,0.99999285,0.9999943,0.9999924,0.9999972,0.99995303,0.9999802,-0.99947155,1.0,0.99999,0.9999935,0.99994874,0.9999856,0.9999887,0.9999866,0.99998885,0.99999,0.9999946,0.99997354,0.9999912,0.99999595,0.9999949,-0.99853206,0.9999893,0.99999344,0.99999386,0.99998724,0.99999076,0.99999166
MESH:D006519,0.9999991,0.99999577,0.9999247,0.9999944,0.9999614,0.9999929,0.9999977,-0.97181875,0.9999879,0.99998707,0.99999845,0.9999957,0.99997765,0.9999971,-0.9947827,0.9999894,0.9999963,0.999413,0.9999944,0.99999714,0.9999834,0.99999386,0.99999964,0.99998707,0.9999925,0.9997613,0.9999721,0.9999949,0.9999925,0.9999917,0.99998295,0.99999315,0.9999841,0.9999889,0.9999954,0.99999607,0.9999964,0.99999815,0.99992996,0.9999807,0.99999934,0.9999958,0.9999856,0.9999911,-0.9980653,-0.998649,0.999993,0.9999961,0.9999939,0.9999216,0.9999591,0.9999912,0.9944575,0.99995905,0.999993,0.99994504,0.9999989,0.9999839,0.99998873,0.9995907,0.9999949,0.999991,0.9999966,0.999992,1.0000001,0.9999848,0.9999935,0.9999953,0.99998087,0.9999445,0.99999523,0.9999952,0.9999994,0.9999984,0.99999666,0.9999888,0.9999558,0.99998504,-0.9994219,0.99999,1.0000001,0.9999868,0.99996203,0.9999928,0.9999916,0.9999851,0.99999595,1.0000001,0.99999624,0.9999772,0.9999923,0.99999636,0.9999963,-0.9985882,0.99999344,0.9999874,0.9999919,0.9999951,0.99999976,0.9999853
MESH:D007674,0.9999904,0.9999831,0.99994963,0.999978,0.99992156,0.9999809,0.9999937,-0.97228724,0.99999654,0.9999633,0.9999936,0.999994,0.9999941,0.999995,-0.9949503,0.9999701,0.9999849,0.999277,0.99997795,0.9999757,0.9999522,0.9999788,0.9999845,0.9999649,0.99999636,0.99967384,0.9999347,0.9999955,0.99999726,0.9999781,0.99996245,0.99997514,0.9999568,0.99999154,0.99997634,0.99999666,0.99999624,0.99999505,0.99988455,0.99999785,0.9999894,0.9999963,0.99999636,0.9999956,-0.9980624,-0.9984953,0.99999833,0.9999879,0.9999982,0.99986625,0.9999274,0.99998546,0.9940378,0.99998754,0.9999861,0.999895,0.999993,0.99995416,0.99998814,0.999509,0.99997693,0.99999917,0.99998915,0.99999404,0.9999876,0.9999942,0.9999943,0.9999953,0.9999927,0.9999474,0.99999785,0.999978,0.9999916,0.99998933,0.9999958,0.99999505,0.9999171,0.9999616,-0.9994193,0.9999935,0.9999868,0.99999994,0.9999442,0.9999825,0.99997187,0.9999964,0.9999946,0.99998593,0.99999344,0.9999481,0.9999959,0.99999326,0.9999968,-0.9984038,0.99999255,0.99999136,0.99998707,0.9999844,0.9999888,0.99999756
OMIM:606771,0.99995816,0.99995106,0.9999337,0.99998033,0.99994725,0.99996597,0.99995905,-0.97032744,0.99993694,0.9999401,0.9999571,0.9999531,0.99992716,0.99996376,-0.99468356,0.99994725,0.9999605,0.99945235,0.9999765,0.99996257,0.9999448,0.9999621,0.9999565,0.9999681,0.99993926,0.99980956,0.9999492,0.99995524,0.9999454,0.99995625,0.99995875,0.99997324,0.99995166,0.99995655,0.9999686,0.9999497,0.9999538,0.99995875,0.9999222,0.9999341,0.9999599,0.99995434,0.9999531,0.99995214,-0.99761254,-0.99835503,0.99995416,0.9999545,0.9999519,0.9999103,0.9999432,0.9999529,0.9947748,0.99994236,0.9999556,0.99993396,0.99995965,0.9999571,0.9999639,0.9997239,0.9999573,0.99995077,0.99996424,0.9999595,0.9999612,0.99993354,0.99994904,0.99995,0.99992543,0.99996996,0.99995667,0.9999641,0.9999605,0.99995375,0.99995214,0.9999535,0.999931,0.9999644,-0.99919575,0.99994874,0.99996203,0.9999442,0.9999999,0.9999788,0.9999541,0.9999312,0.9999522,0.9999624,0.9999593,0.9999433,0.9999436,0.9999547,0.9999549,-0.99834114,0.99995714,0.9999394,0.99997073,0.99996084,0.9999633,0.9999509
